gene_a,gene_b,uniprot_a,uniprot_b,cluster,score,bench_fdr,high_conf,high_conf_novel,conf_pvalue,certified@0.05,certified@0.1,certified@0.2,audit_verdict_q0.10,source
GABPB1,WDHD1,Q06547,O75717,C5311,0.426,0.203389830508474,True,True,0.020994475138121547,False,False,True,not_supported,cm4ai_schaffer2025_table5
GID4,WDR26,Q8IVV7,Q9H7D7,C5304,0.426,0.203389830508474,False,False,0.020994475138121547,False,False,True,not_supported,cm4ai_schaffer2025_table5
ANKRD52,ZNF223,Q8NB46,Q9UK11,C5302,0.424,0.207865168539325,False,False,0.022099447513812154,False,False,False,not_supported,cm4ai_schaffer2025_table5
MLF1,ZBTB20,P58340,Q9HC78,C5295,0.42,0.206703910614525,True,True,0.022099447513812154,False,False,False,not_supported,cm4ai_schaffer2025_table5
DDAH2,PLEKHO1,O95865,Q53GL0,C5318,0.418,0.21311475409836,True,True,0.023204419889502764,False,False,False,not_supported,cm4ai_schaffer2025_table5
TAF7,TRRAP,Q15545,Q9Y4A5,C5323,0.418,0.21311475409836,False,False,0.023204419889502764,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBRSL1,RPS6KA6,Q9HCM7,Q9UK32,C5297,0.418,0.21311475409836,False,False,0.023204419889502764,False,False,False,not_supported,cm4ai_schaffer2025_table5
GLIPR1L2,YPEL5,Q4G1C9,P62699,C5304,0.418,0.21311475409836,True,True,0.023204419889502764,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARPC1A,ARPC3,Q92747,O15145,C5404,0.416,0.235294117647058,False,False,0.027624309392265192,False,False,False,not_supported,cm4ai_schaffer2025_table5
SARDH,USP54,Q9UL12,Q70EL1,C5342,0.416,0.235294117647058,False,False,0.027624309392265192,False,False,False,not_supported,cm4ai_schaffer2025_table5
ERAP1,UQCC3,Q9NZ08,Q6UW78,C5283,0.416,0.235294117647058,False,False,0.027624309392265192,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSG1,TTC39B,Q9H089,Q5VTQ0,C5282,0.416,0.235294117647058,True,True,0.027624309392265192,False,False,False,not_supported,cm4ai_schaffer2025_table5
PCP4,SF3B3,P48539,Q15393,C5285,0.414,0.239361702127659,False,False,0.027624309392265192,False,False,False,not_supported,cm4ai_schaffer2025_table5
HSPH1,UBAP2,Q92598,Q5T6F2,C5281,0.412,0.238095238095238,False,False,0.02983425414364641,False,False,False,not_supported,cm4ai_schaffer2025_table5
PSME3,PSME4,P61289,Q14997,C5351,0.408,0.257894736842105,False,False,0.030939226519337018,False,False,False,not_supported,cm4ai_schaffer2025_table5
LRRC20,TMSB4X,Q8TCA0,P62328,C5311,0.404,0.268041237113402,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
DUSP22,NUP188,Q9NRW4,Q5SRE5,C5298,0.404,0.268041237113402,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
NUDC,RASSF3,Q9Y266,Q86WH2,C5321,0.404,0.268041237113402,True,True,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
TRRAP,TSHZ2,Q9Y4A5,Q9NRE2,C5323,0.404,0.268041237113402,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
UBAC1,WDR6,Q9BSL1,Q9NNW5,C5325,0.402,0.270408163265306,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
NEU3,TMSB4X,Q9UQ49,P62328,C5311,0.402,0.270408163265306,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
EDRF1,HSPBP1,Q3B7T1,Q9NZL4,C5281,0.401999999999999,0.269035532994923,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3I,PRRC2B,Q13347,Q5JSZ5,C5340,0.4,0.276381909547738,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
HSPBP1,UBAP2,Q9NZL4,Q5T6F2,C5281,0.4,0.276381909547738,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLUAP1,IFT70A,Q96AJ1,Q86WT1,C5300,0.399999999999999,0.275,False,False,0.032044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
AIP,WDR26,O00170,Q9H7D7,C5304,0.398,0.277227722772277,False,False,0.03314917127071823,False,False,False,not_supported,cm4ai_schaffer2025_table5
ALKBH5,TRRAP,Q6P6C2,Q9Y4A5,C5323,0.398,0.277227722772277,False,False,0.03314917127071823,False,False,False,not_supported,cm4ai_schaffer2025_table5
TAF4,TAF8,O00268,Q7Z7C8,C5350,0.396,0.280788177339901,True,False,0.03425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
PLEKHO1,UBE2H,Q53GL0,P62256,C5318,0.394,0.279411764705882,True,True,0.03535911602209945,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLNS1A,XRN1,P54105,Q8IZH2,C5284,0.392,0.289855072463768,False,False,0.036464088397790057,False,False,False,not_supported,cm4ai_schaffer2025_table5
GLI2,USP3,P10070,Q9Y6I4,C5422,0.392,0.289855072463768,False,False,0.036464088397790057,False,False,False,not_supported,cm4ai_schaffer2025_table5
PIH1D1,RPAP3,Q9NWS0,Q9H6T3,C5346,0.392,0.28780487804878,True,False,0.036464088397790057,False,False,False,not_supported,cm4ai_schaffer2025_table5
GDI2,RAB27B,P50395,O00194,C5294,0.39,0.288461538461538,False,False,0.036464088397790057,False,False,False,not_supported,cm4ai_schaffer2025_table5
SPIN4,TOPORS,Q56A73,Q9NS56,C5330,0.388,0.287735849056603,True,True,0.03756906077348066,False,False,False,not_supported,cm4ai_schaffer2025_table5
TXLNA,TXLNG,P40222,Q9NUQ3,C5381,0.388,0.28909952606635,True,True,0.03756906077348066,False,False,False,not_supported,cm4ai_schaffer2025_table5
AUTS2,RPS6KA6,Q8WXX7,Q9UK32,C5297,0.388,0.28909952606635,False,False,0.03756906077348066,False,False,False,not_supported,cm4ai_schaffer2025_table5
KPTN,NOTCH3,Q9Y664,Q9UM47,C5354,0.388,0.28909952606635,False,False,0.03756906077348066,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2I,POLR3A,P36954,O14802,C5296,0.386,0.286384976525821,False,False,0.03867403314917127,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBLN5,KPTN,Q9UBX5,Q9Y664,C5354,0.384,0.293577981651376,True,True,0.039779005524861875,False,False,False,not_supported,cm4ai_schaffer2025_table5
DCAF1,TP53,Q9Y4B6,P04637,C5406,0.384,0.293577981651376,False,False,0.039779005524861875,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSM7,XRN1,Q9UK45,Q8IZH2,C5284,0.384,0.293577981651376,False,False,0.039779005524861875,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPH,CENPN,Q9H3R5,Q96H22,C5291,0.384,0.293577981651376,False,False,0.039779005524861875,False,False,False,not_supported,cm4ai_schaffer2025_table5
INTS12,TYSND1,Q96CB8,Q2T9J0,C5283,0.384,0.293577981651376,False,False,0.039779005524861875,False,False,False,not_supported,cm4ai_schaffer2025_table5
GIT2,PAK3,Q14161,O75914,C5365,0.382,0.298642533936651,True,True,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
HMGN4,LRWD1,O00479,Q9UFC0,C5343,0.382,0.306666666666666,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR3D,POLR3K,P05423,Q9Y2Y1,C5287,0.382,0.298642533936651,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAX,TMEM94,P61244,Q12767,C5289,0.382,0.306666666666666,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3B,PRRC2B,P55884,Q5JSZ5,C5340,0.382,0.298642533936651,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLZF1,NBEA,Q9H2G9,Q8NFP9,C5407,0.382,0.306666666666666,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
EDRF1,UBAP2,Q3B7T1,Q5T6F2,C5281,0.382,0.306666666666666,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXO11,KDM2A,Q86XK2,Q9Y2K7,C5286,0.38,0.304347826086956,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAPK11,MOV10,Q15759,Q9HCE1,C5301,0.38,0.304347826086956,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
STX16,VTI1B,O14662,Q9UEU0,C5292,0.38,0.303964757709251,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
TOMM5,WSB1,Q8N4H5,Q9Y6I7,C5416,0.38,0.303964757709251,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
DUSP22,NUP88,Q9NRW4,Q99567,C5298,0.38,0.304347826086956,False,False,0.04088397790055249,False,False,False,not_supported,cm4ai_schaffer2025_table5
INTS10,RPAP3,Q9NVR2,Q9H6T3,C5346,0.378,0.316017316017316,False,False,0.0430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
CPE,DMBT1,P16870,Q9UGM3,C5338,0.376,0.314655172413793,False,False,0.04419889502762431,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDK7,GNAS,P50613,P63092,C5312,0.374,0.329059829059829,False,False,0.04751381215469613,False,False,False,not_supported,cm4ai_schaffer2025_table5
DOCK8,TBPL1,Q8NF50,P62380,C5369,0.374,0.329059829059829,False,False,0.04751381215469613,False,False,False,not_supported,cm4ai_schaffer2025_table5
GMEB2,GTF3C5,Q9UKD1,Q9Y5Q8,C5289,0.37,0.334728033472803,False,False,0.049723756906077346,False,False,False,not_supported,cm4ai_schaffer2025_table5
TGS1,WDFY2,Q96RS0,Q96P53,C5394,0.37,0.334728033472803,False,False,0.049723756906077346,False,False,False,not_supported,cm4ai_schaffer2025_table5
BORCS8,SNAPIN,Q96FH0,O95295,C5306,0.37,0.334728033472803,False,False,0.049723756906077346,False,False,False,not_supported,cm4ai_schaffer2025_table5
GFOD2,RALGAPA2,Q3B7J2,Q2PPJ7,C5419,0.37,0.334728033472803,False,False,0.049723756906077346,False,False,False,not_supported,cm4ai_schaffer2025_table5
PSME3,PSME3IP1,P61289,Q9GZU8,C5351,0.37,0.334728033472803,False,False,0.049723756906077346,False,False,False,not_supported,cm4ai_schaffer2025_table5
DUSP16,RPS6KA4,Q9BY84,O75676,C5339,0.368,0.344398340248962,False,False,0.05082872928176796,False,False,False,not_supported,cm4ai_schaffer2025_table5
DUSP16,RPS6KA5,Q9BY84,O75582,C5339,0.368,0.344398340248962,False,False,0.05082872928176796,False,False,False,not_supported,cm4ai_schaffer2025_table5
E2F6,NUP188,O75461,Q5SRE5,C5298,0.366,0.352459016393442,False,False,0.051933701657458566,False,False,False,not_supported,cm4ai_schaffer2025_table5
FCHSD2,PICK1,O94868,Q9NRD5,C5308,0.366,0.352459016393442,False,False,0.051933701657458566,False,False,False,not_supported,cm4ai_schaffer2025_table5
QARS1,MARS1,P47897,P56192,C5290,0.366,0.352459016393442,False,False,0.051933701657458566,False,False,False,not_supported,cm4ai_schaffer2025_table5
C2orf49,FAM98B,Q9BVC5,Q52LJ0,C5389,0.364,0.356275303643724,False,False,0.05303867403314917,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSM1,XRN1,O15116,Q8IZH2,C5284,0.364,0.356275303643724,False,False,0.05303867403314917,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD52,KIAA0232,Q8NB46,Q92628,C5302,0.364,0.355102040816326,False,False,0.05303867403314917,False,False,False,not_supported,cm4ai_schaffer2025_table5
DCP2,TCEANC2,Q8IU60,Q96MN5,C5315,0.362,0.353413654618473,False,False,0.05966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
AQR,PCP4,O60306,P48539,C5285,0.362,0.353413654618473,False,False,0.05966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3B,EIF3D,P55884,O15371,C5314,0.36,0.386454183266932,False,False,0.061878453038674036,False,False,False,not_supported,cm4ai_schaffer2025_table5
DOCK8,HSPB8,Q8NF50,Q9UJY1,C5369,0.36,0.386454183266932,False,False,0.061878453038674036,False,False,False,not_supported,cm4ai_schaffer2025_table5
SPC25,SYCE1,Q9HBM1,Q8N0S2,C5335,0.36,0.392857142857142,False,False,0.061878453038674036,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARL4D,SLC7A11,P49703,Q9UPY5,C5363,0.358,0.411067193675889,False,False,0.06408839779005525,False,False,False,not_supported,cm4ai_schaffer2025_table5
RTCB,UBR5,Q9Y3I0,O95071,C5293,0.356,0.410852713178294,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
ATP13A3,NCOA4,Q9H7F0,Q13772,C5336,0.356,0.410852713178294,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
MRPL52,RHOT2,Q86TS9,Q8IXI1,C5319,0.356,0.410852713178294,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSM4,XRN1,Q9Y4Z0,Q8IZH2,C5284,0.356,0.410852713178294,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
KPTN,NOTCH2,Q9Y664,Q04721,C5354,0.356,0.410852713178294,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
STX12,STX7,Q86Y82,O15400,C5292,0.354,0.416030534351145,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
ERI3,PHKA2,O43414,P46019,C5414,0.354,0.416030534351145,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDK5RAP3,EXOC8,Q96JB5,Q8IYI6,C5358,0.354,0.409266409266409,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
TRPM4,UQCC3,Q8TD43,Q6UW78,C5283,0.354,0.416030534351145,False,False,0.06519337016574586,False,False,False,not_supported,cm4ai_schaffer2025_table5
PCP4,RAB8A,P48539,P61006,C5285,0.352,0.411985018726591,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
GABARAPL2,RALGAPA2,P60520,Q2PPJ7,C5419,0.352,0.411985018726591,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
APBA3,APP,O96018,P05067-4,C5329,0.352,0.424354243542435,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2C,POLR3A,P19387,O14802,C5296,0.352,0.411985018726591,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
EPRS1,MARS1,P07814,P56192,C5290,0.352,0.411985018726591,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
CEP57,FLII,Q86XR8,Q13045,C5374,0.352,0.411985018726591,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
UBE3A,UBR5,Q05086,O95071,C5293,0.352,0.424354243542435,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLK,STN1,Q9UBT6,Q9H668,C5396,0.352,0.424354243542435,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
KCTD10,XRN1,Q9H3F6,Q8IZH2,C5284,0.352,0.424354243542435,False,False,0.06961325966850829,False,False,False,not_supported,cm4ai_schaffer2025_table5
AKAP11,TTC39B,Q9UKA4,Q5VTQ0,C5282,0.35,0.438405797101449,False,False,0.07403314917127071,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXW2,KDM2A,Q9UKT8,Q9Y2K7,C5286,0.35,0.438405797101449,False,False,0.07403314917127071,False,False,False,not_supported,cm4ai_schaffer2025_table5
SKIC3,TRNAU1AP,Q6PGP7,Q9NX07,C5341,0.35,0.446043165467625,False,False,0.07403314917127071,False,False,False,not_supported,cm4ai_schaffer2025_table5
DDX1,FAM98B,Q92499,Q52LJ0,C5389,0.35,0.438405797101449,False,False,0.07403314917127071,False,False,False,not_supported,cm4ai_schaffer2025_table5
RAB8A,SF3B3,P61006,Q15393,C5285,0.35,0.438405797101449,False,False,0.07403314917127071,False,False,False,not_supported,cm4ai_schaffer2025_table5
NRBF2,NUP188,Q96F24,Q5SRE5,C5298,0.35,0.446043165467625,False,False,0.07403314917127071,False,False,False,not_supported,cm4ai_schaffer2025_table5
AQR,GEMIN2,O60306,O14893,C5285,0.35,0.438405797101449,False,False,0.07403314917127071,False,False,False,not_supported,cm4ai_schaffer2025_table5
WDR77,XRN1,Q9BQA1,Q8IZH2,C5284,0.348,0.458781362007168,False,False,0.07624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
NAA35,UQCC3,Q5VZE5,Q6UW78,C5283,0.346,0.461267605633802,False,False,0.07734806629834254,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSM7,PRMT5,Q9UK45,O14744,C5284,0.346,0.457142857142857,False,False,0.07734806629834254,False,False,False,not_supported,cm4ai_schaffer2025_table5
RCC1,UBE2I,P18754,P63279,C5334,0.346,0.466898954703832,False,False,0.07734806629834254,False,False,False,not_supported,cm4ai_schaffer2025_table5
EXOC8,PLIN2,Q8IYI6,Q99541,C5358,0.346,0.461267605633802,False,False,0.07734806629834254,False,False,False,not_supported,cm4ai_schaffer2025_table5
COMMD1,NUP188,Q8N668,Q5SRE5,C5298,0.346,0.466898954703832,False,False,0.07734806629834254,False,False,False,not_supported,cm4ai_schaffer2025_table5
GEMIN2,SF3B3,O14893,Q15393,C5285,0.346,0.461267605633802,False,False,0.07734806629834254,False,False,False,not_supported,cm4ai_schaffer2025_table5
PRMT5,XRN1,O14744,Q8IZH2,C5284,0.346,0.466898954703832,False,False,0.07734806629834254,False,False,False,not_supported,cm4ai_schaffer2025_table5
LURAP1,METTL13,Q96LR2,Q8N6R0,C5307,0.346,0.461267605633802,False,False,0.07734806629834254,False,False,False,not_supported,cm4ai_schaffer2025_table5
BRD7,UBA3,Q9NPI1,Q8TBC4,C5337,0.344,0.468965517241379,False,False,0.08066298342541436,False,False,False,not_supported,cm4ai_schaffer2025_table5
AQR,RAB8A,O60306,P61006,C5285,0.344,0.468965517241379,False,False,0.08066298342541436,False,False,False,not_supported,cm4ai_schaffer2025_table5
DPP9,STAT2,Q86TI2,P52630,C5415,0.344,0.476027397260274,False,False,0.08066298342541436,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3H,EIF3M,O15372,Q7L2H7,C5314,0.344,0.476027397260274,False,False,0.08066298342541436,False,False,False,not_supported,cm4ai_schaffer2025_table5
CBLB,PAK3,Q13191,O75914,C5365,0.344,0.468965517241379,False,False,0.08066298342541436,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD52,GFER,Q8NB46,P55789,C5302,0.342,0.481355932203389,False,False,0.08287292817679558,False,False,False,not_supported,cm4ai_schaffer2025_table5
GDI2,SYTL2,P50395,Q9HCH5,C5294,0.342,0.481355932203389,False,False,0.08287292817679558,False,False,False,not_supported,cm4ai_schaffer2025_table5
SPC25,ZFYVE9,Q9HBM1,O95405,C5335,0.342,0.481355932203389,False,False,0.08287292817679558,False,False,False,not_supported,cm4ai_schaffer2025_table5
CST6,SCEL,Q15828,O95171,C5332,0.341999999999999,0.48829431438127,False,False,0.08508287292817679,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3B,EIF3G,P55884,O75821,C5314,0.341999999999999,0.48829431438127,False,False,0.08508287292817679,False,False,False,not_supported,cm4ai_schaffer2025_table5
PAF1,ZNF638,Q8N7H5,Q14966,C5315,0.341999999999999,0.48829431438127,False,False,0.08508287292817679,False,False,False,not_supported,cm4ai_schaffer2025_table5
TUT1,XRN1,Q9H6E5,Q8IZH2,C5284,0.341999999999999,0.48829431438127,False,False,0.08508287292817679,False,False,False,not_supported,cm4ai_schaffer2025_table5
SPIN4,TRPM3,Q56A73,Q9HCF6,C5330,0.34,0.485148514851485,False,False,0.08508287292817679,False,False,False,not_supported,cm4ai_schaffer2025_table5
BRCA2,GTF2A1,P51587,P52655,C5382,0.34,0.485148514851485,False,False,0.08508287292817679,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2L,POLR3D,P62875,P05423,C5287,0.34,0.485148514851485,False,False,0.08508287292817679,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR3K,RECQL5,Q9Y2Y1,O94762,C5287,0.34,0.485148514851485,False,False,0.08508287292817679,False,False,False,not_supported,cm4ai_schaffer2025_table5
SNX25,TTC39B,Q9H3E2,Q5VTQ0,C5282,0.339999999999999,0.486928104575163,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
GDI2,PPP1R16A,P50395,Q96I34,C5294,0.339999999999999,0.486928104575163,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
GDI2,RRAS2,P50395,P62070,C5294,0.339999999999999,0.486928104575163,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
TCEAL1,USP7,Q15170,Q93009,C5326,0.338,0.485436893203883,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
CST6,LRRC15,Q15828,Q8TF66,C5332,0.338,0.485436893203883,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
EEF1A2,VARS1,Q05639,P26640,C5408,0.338,0.485436893203883,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
PSMG2,RNF34,Q969U7,Q969K3,C5351,0.337999999999999,0.482428115015974,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
CTC1,EIF1AD,Q2NKJ3,Q8N9N8,C5344,0.337999999999999,0.482428115015974,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
AQR,CENATAC,O60306,Q86UT8,C5285,0.337999999999999,0.482428115015974,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
ECSIT,ERAP1,Q9BQ95,Q9NZ08,C5283,0.337999999999999,0.482428115015974,False,False,0.08729281767955802,False,False,False,not_supported,cm4ai_schaffer2025_table5
FLII,MYO5A,Q13045,Q9Y4I1,C5374,0.336,0.5,False,False,0.09281767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
APBA2,APLP2,Q99767,Q06481,C5329,0.336,0.5,False,False,0.09281767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
